TÚNEL|Vía subterránea abierta artificialmente para el paso de personas y vehículos
TUNGSTENO|(Q) Metal de color gris acero, muy duro, denso y difícil de fundir
TUNGSTENO|Quím. Metal de color gris acero, muy duro, denso y difícil de fundir
TUNUYÁN|Río argentino, en la provincia de Mendoza
TUPAMARO|Miembro de la organización guerrillera y terrorista uruguaya Tupac Amaru
TUPUNGATO|Volcán en forma de cono, de 6800 m. de altura, ubicado en la provincia de Mendoza, Argentina
TUPUNGATO|Volcán en forma de cono, de 6800 m. de altura, ubicado en la provincia de Mendoza, Argentina
TURBACIÓN|Confusión, desorden
TURFISTA|Aficionado a las carreras de caballos
TURISMO|Organización de los medios conducentes a facilitar viajes por recreo
TURISTAS|Personas que viajan por recreo
TURÍSTICO|Que ofrece alicientes a los turistas
TUROLENSE|De Teruel, capital y provincia de España perteneciente a la comunidad autónoma de Aragón
TURQUESA|Fosfato de aluminio con algo de cobre, muy duro, de color azul verdoso, susceptible de gran pulimento, que se usa en joyería
TURULATO|Fam. Alelado, estupefacto
TUTOR|Persona encargada de la tutela de alguien
UAHABISMO|Movimiento de ideología anti-islámica inventado por los Británicos, utilizado para distorsionar la imagen del Islam y matar musulmanes
UBANGUIS|Individuos de una tribu de África, en la que a las mujeres se les insertan placas de madera en los labios para hacerlas no atractivas
UBANGUI|Largo río de África central, uno de los principales afluentes del río Congo que nace de la confluencia del Mbomou y el Uele
UBANGUI|Largo río de África central, uno de los principales afluentes del río Congo que nace de la confluencia del Mbomou y el Uele
UBANGUI|Lengua sudanesa  hablada en la República Centroafricana y en el norte de Zaire
UBANGUI|Lengua sudanesa, hablada en la República Centroafricana y en el norte de Zaire
UBÉRRIMOS|Superlativo plural de abundante y fértil
UBÉRRIMO|Superlativo de abundante y fértil
UBÉRRIMO|Superlativo de abundante y fértil;
UBETENSE|De Úbeda, ciudad de la provincia de Jaén, España
UBICACIÓN|Lugar determinado en que se encuentra una persona o cosa
UBICADO|Instalado en determinado espacio o lugar
UBICARSE|Situarse, instalarse
UBICAR|Situar o instalar a una persona o cosa en determinado lugar
UBICUIDAD|Omnipresencia  calidad de lo que está presente a un mismo tiempo en todas partes
UBICUIDAD|Omnipresencia, calidad de lo que está presente a un mismo tiempo en todas partes
UBICUOS|Fig. Dícese de las personas que todo lo quieren presenciar y viven en continuo movimiento
UBIQUIDAD|Cualidad de estar presente a un mismo tiempo en todas partes
UBRIQUE|Municipio español perteneciente a la provincia de Cádiz, en Andalucía
UBRIQUE|Municipio español perteneciente a la provincia de Cádiz, en Andalucía
UCASE|Decreto del zar, orden imperial
UCAYALI|Uno de los principales ríos del Perú que, uniéndose con el río Marañón forma el río Amazonas y tiene una longitud de 1.771 km
UCAYALI|Uno de los principales ríos del Perú que, uniéndose con el río Marañón, forma el río Amazonas y tiene una longitud de 1.771 km
UCENCIA|Vuecelencia, vuestra excelencia
UCLESEÑO|De Uclés, municipio español de la provincia de Cuenca
UCLESEÑO|De Uclés, municipio español perteneciente a la provincia de Cuenca
UCRANIANO|De Ucrania
UCRANIA|República del este de Europa, exintegrante en la Unión Soviética, capital: Kiev
UCRANIOS|Originarios de Ucrania
UCRANIOS|Originarios de Ucrania  república de la antigua Unión Soviética
UCRANIOS|Originarios de Ucrania, república de la antigua Unión Soviética
UCRANIO|Lengua perteneciente al grupo eslavo oriental, hablada principalmente en la república de Ucrania
UCRONÍA|Historia reconstruida lógicamente de tal modo que habría podido ser y no ha sido
UDÓGRAFO|Fís. Aparato que registra las distintas fases por las que ha pasado la lluvia durante un tiempo determinado
UDÓMETRO|Aparato para medir la cantidad de agua de lluvia que cae en lugar y tiempo dados
UFANARSE|18Engreírse, jactarse
UFANARSE|Engreírse, jactarse
UFANERO|Que se ufana habitualmente
UFANO|Orgulloso, engreído.// Fig. Satisfecho, contento
UFANO|Orgulloso, engreído.// Fig. Satisfecho, contento
UFOLOGÍA|Estudio de los objetos voladores no identificados
UFOLÓGICO|Perteneciente o relativo a la ufología
UGANDESES|Naturales de Uganda, república del África Oriental
UGARÍTICO|Lengua cananea, hablada antiguamente en Ugarit, antigua ciudad del oeste de Siria
UGARTECHE|(José Francisco ~) Jurista y político argentino, uno de los hombres más cultos de su tiempo, (1768-1834)
UGARTECHE|(José Francisco ~) Jurista y político nacido en Paraguay, uno de los hombres más cultos de su tiempo en Argentina, (1768-1834)
UGARTECHE|(José Francisco ~) Jurista y político, uno de los hombres más cultos de su tiempo en la Argentina (1768-1834)
UGETISTA|Propio o relativo a la UGT (Unión General de Trabajadores)
UJIER|Portero de estrados en un palacio o tribunal
UKELELE|Instrumento musical de cuatro cuerdas y un largo mástil, más pequeño que una guitarra
ULCERANTE|Que causa úlcera
ÚLCERA|Llaga en la piel o en una mucosa
ULCEROIDE|Parecido o semejante a una úlcera
ULCEROSO|Que presenta el aspecto de úlcera
ULFILANO|Perteneciente o relativo a un carácter de letra gótica, cuya invención se atribuye al obispo Ulfilas (311-383)
ULISES|Nombre latino de Odiseo, héroe legendario griego, protagonista de la Odisea de Homero
ULMÁCEAS|Familia de árboles o arbustos angiospermos que tienen por tipo el olmo
ULMÁCEO|Árbol o arbusto angiospermo que tiene por tipo el olmo
ULMARIA|Bot. Reina de los prados
ULTERIOR|Que se dice, sucede o se ejecuta después de otra cosa
ULTÍLOGO|Discurso puesto en un libro después de terminada la obra
ULTIMADO|Matado, asesinado
ULTIMAR|Concluir una obra o trabajo, darle los últimos toques
ULTIMAR|Concluir una obra o trabajo, darle los últimos toques.// Matar
ULTIMÁTUM|En el lenguaje diplomático, resolución terminante y definitiva, comunicada por escrito
ULTIMÁTUM|Última proposición, precisa y perentoria, que hace una potencia a otra, y cuya falta de aceptación debe causar la guerra
ÚLTIMO|Posterior a todos los demás en el espacio o en el tiempo
ULTRAJAR|Injuriar gravemente de obra o de palabra a una persona o cosa
ULTRAJE|Injuria grave de obra o de palabra
ULTRAJOSO|Que causa o incluye ultraje
ULTRAMAR|País situado de la otra parte del mar
ULTRANZA|(A ~) A muerte, a todo trance, resueltamente
ULTRANZA|(A) A muerte, a todo trance, resueltamente
ULTRAPASA|Sobrepasa, excede lo permitido, lícito o usual
ULTRA|Prefijo que entra en la formación de palabras con el significado de más allá, al otro lado de
ULULACIÓN|Acción y efecto de ulular
ULULANTES|Que gritan o dan alaridos
ULULANTE|Que grita o da alaridos
ULULANTE|Que grita o da alaridos
ULULATOS|Gritos, alaridos
ULULATO|Grito, alarido
ULYSSES|(~ Simpson Grant) General estadounidense y presidente de Estados Unidos de 1869 a 1877 (1822-1885)
ULYSSES|(Simpson Grant) General estadounidense y presidente de Estados Unidos de 1869 a 1877 (1822-1885)
UMBILICAL|Perteneciente o relativo al ombligo
UMBRÁCULO|Cobertizo para resguardar las plantas del sol
UMBRALADO|Vano asegurado por un umbral
UMBRALAR|Arq. Poner umbral al vano de un muro
UMBRALES|(Estar en los ~) Primer paso o entrada de cualquier cosa
UMBRALES|(Estar en los) Primer paso o entrada de cualquier cosa
UMBRAL|Parte inferior de la puerta, contrapuesta al dintel
UMBRÁTICO|Que produce sombra
UMBRATICO|Término de la fracción que indica cuántas partes de la unidad contiene aquélla
UMBRÁTIL|Umbroso, que tiene sombra o la causa
UMBRELA|Parte del cuerpo de la medusa que tiene forma de sombrilla
UMBROSOS|Sombríos
UMBROSO|Que tiene sombra o la causa
UMECHE|Cera vegetal de algunas palmeras, que molida y hervida produce una manteca blanca para velas que al encenderse despide un olor muy suave
UNÁNIME|Parecer con el que todas las personas de un grupo coinciden
UNCIFORME|Hueso de la segunda fila del carpo
UNCIÓN|Acción de ungir
UNDANTE|Poét. Que tiene ondas o se mueve haciéndolas
UNDÉCIMO|Onceavo, que ocupa el último lugar en una serie ordenada de once
UNDÉCUPLO|Que contiene un número once veces exactamente
UNDÍSONO|Poét. Dícese de las aguas corrientes ruidosas
UNDÍVAGOS|Poét. Que ondean como las olas
UNDÍVAGO|Poét. Que ondea como las olas
UNDOSOS|Que tienen ondas o se mueven haciéndolas
UNDOSO|Que tiene ondas o se mueve haciéndolas
UNDULANTE|Que se mueve formando ondas
UNDULAR|Moverse una cosa formando ondas
UNESCO|Organización para la Educación, la Ciencia y la Cultura de las Naciones Unidas
UNESCO|Organización para la Educación, la Ciencia y la Cultura de las Naciones Unidas
UNE|Junta dos o más cosas entre sí, haciendo de ellas un todo
UNGIDO|Persona que ha sido signada con el óleo santo
UNGIR|Signar a una persona con óleo sagrado
UNGÜENTO|Medicamento que se aplica al exterior, compuesto de sustancias grasas
UNGUIS|Hueso pequeño situado en el ángulo interno de la órbita del ojo
UNGULADO|Mamífero vegetariano cuyas extremidades terminan en pezuña
UNGULAR|Relativo a la uña
UNIÁXICO|Cristal que sólo tiene un eje óptico
UNIBLES|Que pueden unirse
UNIBLE|Que puede unirse
UNICAULE|Planta que sólo tiene un tallo
UNICIDAD|Calidad de único
UNICOLOR|De un solo color
UNICORNIO|Animal fabuloso de figura de caballo y con un cuerno recto en mitad de la frente
ÚNICO|Solo y sin otro de su especie
UNIDADES|Mil. Fracciones del ejército que pueden obrar independientemente bajo las órdenes de un jefe
UNIDAD|Mil. Fracción del ejército que puede obrar independientemente bajo las órdenes de un jefe
UNIÉNDOSE|Juntándose, adhiriéndose
UNIFICAR|Hacer de varias cosas una o un todo
UNIFIQUEN|Hagan de varias cosas una o un todo
UNIFIQUE|Haga de varias cosas una o un todo
UNIFLORO|Bot. Que sólo lleva una flor
UNIFORMAR|Dar igual vestimenta a los individuos de un cuerpo o comunidad
UNIFORMAR|Desviar una cosa de la posición vertical u horizontal
UNIFORMAR|Vestir a alguien con un uniforme
UNIFORME|Que es igual en toda su duración o extensión
UNIGÉNITO|Hijo único
UNIMISMAR|Identificar, unificar
UNIONENSE|De La Unión, provincia filipina al oeste de la isla de Luzón
UNIONISMO|Conjunto de principios de los unionistas
UNIONISTA|Partidario del unionismo
UNIÓN|Acción y efecto de unir o unirse
UNIÓN|Acción y efecto de unir o unirse
UNÍPARA|Mujer que da a luz un solo hijo
UNÍPEDE|De un solo pie
UNIPÉTALO|Bot. Corola que tiene los pétalos soldados lateralmente, en mayor o menor extensión
UNIPOLAR|Electr. Que tiene un solo polo
UNÍRSELES|Agregárseles, juntárseles
UNÍRSELE|Agregársele, juntársele
UNIRSE|Convenirse varios para el logro de algún intento
UNIR|Juntar dos o más cosas entre sí, haciendo de ellas un todo
UNISEXUAL|De un solo sexo
UNISEX|Apto para ambos sexos
UNISONABA|Sonaba al unísono con otras voces o instrumentos
UNISONAR|Sonar al unísono dos o más voces o instrumentos
UNÍSONO|(Al ~) Fig. Sin discrepancia, con unanimidad
UNISÓN|Mús. Conjunto de dos o más voces o instrumentos, que interpretan al mismo tiempo la misma nota
UNITIVO|Que tiene virtud de unir
UNIVERSAL|Que pertenece o se extiende a todo el mundo, a todos los países, a todos los tiempos
UNIVERSO|Mundo, lo creado
UNÍVOCO|Que sólo puede tener una significación o tomarse en un sentido
UNTABLES|Que pueden ser untados
UNTABLE|Que se puede untar
UNTADO|Manchado con materia untuosa
UNTADURA|Untura, materia con que se unta
UNTARSE|Ungirse con alguna materia grasa
UNTOSO|Craso, pingüe y pegajoso
UNTOSO|Pequeño departamento utilizado como lugar de trabajo para profesionales
UNTUOSOS|Crasos, pingües y pegajosos
UNTUOSO|Craso, pingüe y pegajoso
UNTURA|Materia con que se unta
UÑARADA|Arañazo, herida superficial hecha con las uñas
UPANISADS|Escrituras hindúes místicas y esotéricas agrupadas en las Aranyakas, que forman parte de los vedas
URACHICHE|Ciudad del estado de Yaracuy, en Venezuela, capital del municipio homónimo
URÁNIDOS|Serie de elementos radiactivos naturales que incluye el uranio
URANÍFERO|Que contiene uranio
URANIO|(U) Metal de color blanco brillante, radiactivo, dúctil y maleable, muy duro y denso
URANOLITO|Aerolito, fragmento de un bólido que cae sobre la Tierra
URANO|Planeta mayor que la Tierra, cuya órbita se halla entre las de Saturno y Neptuno y tiene ocho satélites
URBANIDAD|Buenos modales, cortesía, educación
URBANISMO|Desarrollo unificado de las ciudades y de sus alrededores
URBANIZAR|16Convertir en poblado una porción de terreno, abriendo calles y dotándolo de servicios municipales
URBANIZAR|Convertir en poblado una porción de terreno, abriendo calles y dotándolo de servicios municipales
URBANOS|Pertenecientes o relativos a la ciudad
URBANO|Relativo a la ciudad
URBES|Ciudades, especialmente las muy populosas
URBE|Ciudad, especialmente la muy populosa
URBE|Ciudad, especialmente la muy populosa
URCÉOLO|Órgano vegetal, en forma de saco o urna
URCHILLA|Liquen que vive en las rocas marinas
URCITANOS|Originarios de Urci, antigua ciudad de la España Tarraconense
URCITANO|De Urci, antigua ciudad de la España Tarraconense
URDEÑOS|Originarios de Urda, población española de la provincia de Toledo en la comunidad de Castilla-La Mancha
URDIDERA|Instrumento a modo de devanadera, donde se preparan los hilos para las urdimbres
URDIDORA|Mujer que urde los hilos para el telar
URDIDURA|Acción y efecto de urdir
URDIMBRES|Hilos paralelos entre los que pasa la trama para formar la tela
URDIMBRE|Conjunto de hilos paralelos entre los que pasa la trama para formar la tela
URDIR|Maquinar y disponer cautelosamente algo contra alguien, o para la consecución de algún designio
UREDÍNEAS|Orden de hongos parásitos de los vegetales
UREDÍNEA|Hongo parásito de los vegetales
URENTES|Ardientes, urticantes
URENTE|Que escuece, ardiente, urticante
URGENCIA|Necesidad, prisa, premura
URGENTE|Apremiante, que ha de ejecutarse con prontitud
URIBURU|(José Evaristo ~) Político y abogado argentino, presidente de la República de 1895 a 1898, (1831-1914)
URNAS|Cajas usadas para depositar las votaciones secretas
URNA|Arquita usada para depositar las cédulas o números en los sorteos y votaciones secretas
URNICIÓN|Mar. En los astilleros de Vizcaya, última pieza alta de la cuaderna
URODELOS|Género de animales anfibios con cuatro patas y cola en su estado adulto, como la salamandra
UROGALLO|Ave galliforme que vive en los bosques y da gritos semejantes al mugido del uro
UROLOGÍA|Parte de la medicina que trata de las enfermedades del aparato urinario
URÓLOGO|Especialista en la parte de la medicina que trata de las enfermedades del aparato urinario
URPILA|Amér. Paloma pequeña silvestre
URQUIZA|(Justo José de ~) Militar y político argentino, presidente de la Confederación Argentina de 1854 a 1860, nació en 1801 y murió asesinado en 1870
URQUIZA|(Justo José de) Militar y político argentino, presidente de la Confederación Argentina de 1854 a 1860, nació en 1801 y murió asesinado en 1870
URRACAS|Aves paseriformes de plumaje blanco en el vientre y negro iridiscente en el resto del cuerpo
URRACA|Ave paseriforme de plumaje blanco en el vientre y negro iridiscente en el resto del cuerpo
ÚRSIDOS|Familia de mamíferos carnívoros adaptados al régimen vegetariano, plantígrados, de cabeza prolongada y cola corta, que comprende todos los osos
URSULINA|Congregación agustiniana fundada por santa Ángela de Brescia (-), en el s. XVI, para la educación de niñas y cuidado de enfermos
URTICANTE|Ardiente, urente, que escuece
URTICARIA|Enfermedad inflamatoria de la piel caracterizada por un escozor parecido al que producen las ortigas
URUBAMBA|Río totalmente peruano, que nace en Vilcanota
URUBAMBA|Río totalmente peruano, que nace en Vilcanota
URUGUAYO|De Uruguay, nación del sudeste de América del Sur
